TransactionID;FoodItem
1186;Nasi Goreng Jawa
1186;Nasi Putih
1186;Rawon
1186;Soto Ayam
1186;Soto Ayam
1186;Teh Tubruk
1186;Mineral Water
1188;French Fries
1188;Latte
1201;Bakmi Godog Keju
1201;Fresh Orange Juice
1201;Nasi Goreng Jawa
1201;Teh Tubruk
1201;Teh Tubruk
1201;Mineral Water
1203;Teh Tarik
1204;Mineral Water
1204;Mineral Water
1204;Rawon
1205;Cappuccino
1205;Cappuccino
1205;Latte
1205;Latte
1205;Macchiato
1206;Roti Bakar
1207;Bakmi Godog Keju
1207;Nasi Goreng Jawa
1207;Pisang Goreng
1207;Pisang Goreng
1207;Teh Tubruk
1207;Teh Tubruk
1207;Mineral Water
1208;Americano
1209;Bakmi Goreng Jawa
1210;Nasi Goreng Jawa
1210;Rawon
1210;Mineral Water
1221;Bakmi Godog Keju
1221;Bakmi Godog Keju
1221;Teh Tubruk
1221;Teh Tubruk
1221;Teh Tubruk
1221;Teh Tubruk
1222;Bakmi Godog Keju
1222;Bakmi Goreng Jawa
1222;Latte
1222;Latte
1222;Mineral Water
1222;Teh Tubruk
1223;Mineral Water
1223;Mineral Water
1223;Nasi Goreng Jawa
1223;Soto Ayam
1223;Mineral Water
1224;Nasi Goreng Jawa
1224;Mineral Water
1225;Nasi Goreng Jawa
1225;Mineral Water
1226;Latte
1226;Pisang Goreng
1227;Bakmi Godog Keju
1227;Bakmi Godog Keju
1227;Extra Kerupuk Putih
1227;Pisang Goreng
1227;Pisang Goreng
1227;Roti Bakar
1227;Soto Ayam
1227;Teh Tubruk
1227;Teh Tubruk
1227;Teh Tubruk
1227;Teh Tubruk
1227;Teh Tubruk
1228;Extra Kerupuk Putih
1229;Extra Kerupuk Putih
1229;Kopi Tubruk
1229;Mineral Water
1229;Nasi Goreng Jawa
1229;Mineral Water
1230;Mineral Water
1231;Americano
1231;Bakmi Goreng Jawa
1231;Hot/Ice Lemon Tea
1232;Soto Ayam
1232;Spaghetti Bolognese
1232;Fresh Orange Juice
1233;Soto Ayam
1233;Teh Tubruk
1234;Pisang Goreng
1234;Teh Tubruk
1235;Bakmi Godog Keju
1235;Bakmi Godog Keju
1235;Bakmi Godog Keju
1235;Bakmi Goreng Jawa
1235;Fresh Orange Juice
1235;Nasi Putih
1235;Nasi Putih
1235;Teh Tubruk
1235;Teh Tubruk
1235;Teh Tubruk
1235;Teh Tubruk
1236;Bakmi Godog Keju
1236;Nasi Putih
1236;Teh Tubruk
1237;Extra Kerupuk Putih
1238;Pisang Goreng
1239;Bakmi Goreng Jawa
1239;Fresh Orange Juice
1239;Hot/Ice Lemon Tea
1239;Latte
1239;Spaghetti Bolognese
1239;Teh Tubruk
1239;Fresh Orange Juice
1240;Bakmi Goreng Jawa
1241;Pisang Goreng
1241;Pisang Goreng
1242;Teh Tarik
1243;Pisang Goreng
1243;Teh Tubruk
1244;Latte
1245;Pisang Goreng
1245;Pisang Goreng
1246;Cappuccino
1249;Teh Tarik
1250;Fresh Orange Juice
1251;Bakmi Godog Keju
1251;Kopi Tubruk
1251;Mineral Water
1251;Rawon
1251;Teh Tubruk
1252;Nasi Goreng Jawa
1252;Nasi Goreng Jawa
1252;Roti Bakar
1252;Teh Tubruk
1252;Mineral Water
1252;Mineral Water
1253;Pisang Goreng
1254;Nasi Putih
1254;Rawon
1254;Soto Ayam
1254;Teh Tubruk
1255;Teh Tarik
1256;Kopi Tubruk
1256;Kopi Tubruk
1256;Latte
1256;Pisang Goreng
1257;Extra Kerupuk Putih
1257;Pisang Goreng
1257;Roti Bakar
1258;Bakmi Godog Keju
1258;Nasi Goreng Jawa
1258;Soto Ayam
1258;Teh Tubruk
1258;Mineral Water
1259;Mineral Water
1260;Pisang Goreng
1260;Pisang Goreng
1260;Pisang Goreng
1261;Hot/Ice Lemon Tea
1261;Hot/Ice Lemon Tea
1261;Latte
1261;Macchiato
1261;Mineral Water
1261;Mineral Water
1261;Nasi Putih
1261;Rawon
1261;Rawon
1262;Roti Bakar
1262;Teh Tubruk
1263;Roti Bakar
1263;Teh Tubruk
1264;Soto Ayam
1265;Espresso
1265;Macchiato
1265;Roti Bakar
1265;Roti Bakar
1266;Es Teh Susu (Gula Jawa)
1266;Nasi Goreng Jawa
1266;Mineral Water
1267;Hot/Ice Lemon Tea
1267;Macchiato
1267;Teh Tubruk
1268;Nasi Goreng Jawa
1268;Nasi Putih
1268;Rawon
1268;Mineral Water
1269;Americano
1269;Latte
1270;Bakmi Godog Keju
1270;Teh Tubruk
1270;Teh Tubruk
1271;Teh Tubruk
1271;Teh Tubruk
1271;Teh Tubruk
1271;Teh Tubruk
1272;Pisang Goreng
1272;Pisang Goreng
1272;Soto Ayam
1273;Latte
1273;Roti Bakar
1274;Cappuccino
1274;Macchiato
1274;Pisang Goreng
1274;Teh Tubruk
1275;Nasi Putih
1275;Pisang Goreng
1275;Rawon
1275;Teh Tarik
1276;Nasi Putih
1276;Teh Tubruk
1276;Teh Tubruk
1277;Pisang Goreng
1277;Rawon
1277;Soto Ayam
1277;Soto Ayam
1277;Teh Tarik
1277;Teh Tubruk
1277;Teh Tubruk
1278;Bakmi Godog Keju
1278;Bakmi Godog Keju
1278;Mineral Water
1278;Nasi Putih
1278;Teh Tubruk
1278;Teh Tubruk
1278;Teh Tubruk
1278;Teh Tubruk
1279;Bakmi Godog Keju
1279;Hot/Ice Lemon Tea
1279;Teh Tubruk
1280;Nasi Goreng Jawa
1280;Teh Tarik
1280;Mineral Water
1281;Nasi Goreng Jawa
1281;Mineral Water
1282;Pisang Goreng
1282;Teh Tubruk
1283;Bakmi Godog Keju
1283;Bakmi Godog Keju
1283;Bakmi Godog Keju
1283;Bakmi Godog Keju
1283;Mineral Water
1283;Nasi Goreng Jawa
1283;Nasi Putih
1283;Teh Tubruk
1283;Teh Tubruk
1283;Teh Tubruk
1283;Teh Tubruk
1283;Teh Tubruk
1283;Teh Tubruk
1283;Teh Tubruk
1283;Mineral Water
1284;Rawon
1295;Roti Bakar
1295;Roti Bakar
1295;Teh Tubruk
1295;Teh Tubruk
1297;Latte
1297;Latte
1297;Nasi Goreng Jawa
1297;Nasi Goreng Jawa
1297;Rawon
1297;Rawon
1297;Mineral Water
1297;Mineral Water
1308;Fresh Orange Juice
1308;Mineral Water
1308;Rawon
1309;Bakmi Godog Keju
1309;Nasi Putih
1309;Rawon
1309;Teh Tubruk
1309;Teh Tubruk
1309;Teh Tubruk
1310;Soto Ayam
1311;Cappuccino
1312;Roti Bakar
1313;Soto Ayam
1314;Nasi Goreng Jawa
1314;Nasi Goreng Jawa
1314;Roti Bakar
1314;Teh Tubruk
1314;Mineral Water
1314;Mineral Water
1315;Soto Ayam
1316;Mineral Water
1316;Nasi Putih
1316;Roti Bakar
1316;Spaghetti Bolognese
1316;Teh Tubruk
1316;Fresh Orange Juice
1317;Bakmi Godog Keju
1317;Bakmi Godog Keju
1317;Bakmi Goreng Jawa
1317;Macchiato
1317;Mineral Water
1317;Mineral Water
1317;Mineral Water
1317;Nasi Goreng Jawa
1317;Nasi Goreng Jawa
1317;Nasi Goreng Jawa
1317;Nasi Putih
1317;Pisang Goreng
1317;Roti Bakar
1317;Roti Bakar
1317;Teh Tubruk
1317;Teh Tubruk
1317;Teh Tubruk
1317;Teh Tubruk
1317;Teh Tubruk
1317;Teh Tubruk
1317;Mineral Water
1317;Mineral Water
1317;Mineral Water
1318;Roti Bakar
1319;Extra Kerupuk Putih
1319;Soto Ayam
1319;Soto Ayam
1319;Teh Tubruk
1319;Teh Tubruk
1320;Bakmi Godog Keju
1320;Bakmi Godog Keju
1320;Teh Tubruk
1320;Teh Tubruk
1320;Teh Tubruk
1320;Teh Tubruk
1321;Bakmi Goreng Jawa
1321;Teh Tubruk
1323;Hot/Ice Lemon Tea
1323;Kopi Tubruk
1323;Roti Bakar
1324;Extra Kerupuk Putih
1324;Hot/Ice Lemon Tea
1324;Mineral Water
1324;Pisang Goreng
1325;Bakmi Godog Keju
1325;Teh Tubruk
1325;Teh Tubruk
1326;Macchiato
1327;Bakmi Godog Keju
1327;Bakmi Godog Keju
1327;Teh Tubruk
1327;Teh Tubruk
1328;Nasi Goreng Jawa
1328;Roti Bakar
1328;Soto Ayam
1328;Mineral Water
1329;Teh Tubruk
1330;Bakmi Godog Keju
1330;Teh Tubruk
1330;Teh Tubruk
1331;Soto Ayam
1332;Nasi Putih
1332;Rawon
1333;Fresh Orange Juice
1333;Fresh Orange Juice
1333;Pisang Goreng
1333;Rawon
1334;Teh Tarik
1334;Teh Tubruk
1335;Teh Tubruk
1336;Bakmi Godog Keju
1336;Teh Tubruk
1336;Teh Tubruk
1337;Nasi Goreng Jawa
1337;Teh Tubruk
1337;Mineral Water
1338;Nasi Goreng Jawa
1338;Nasi Goreng Jawa
1338;Nasi Goreng Jawa
1338;Mineral Water
1338;Mineral Water
1338;Mineral Water
1339;Hot/Ice Lemon Tea
1339;Macchiato
1339;Roti Bakar
1339;Spaghetti Bolognese
1339;Teh Tubruk
1339;Fresh Orange Juice
1340;Bakmi Goreng Jawa
1340;Teh Tubruk
1341;Kopi Tubruk
1342;Extra Kerupuk Putih
1342;French Fries
1342;Hot/Ice Lemon Tea
1342;Mineral Water
1342;Rawon
1342;Teh Tubruk
1343;Bakmi Godog Keju
1343;Teh Tubruk
1343;Teh Tubruk
1344;Nasi Putih
1344;Rawon
1344;Teh Tarik
1345;Nasi Goreng Jawa
1345;Rawon
1345;Mineral Water
1346;Roti Bakar
1346;Teh Tubruk
1347;Mineral Water
1347;Rawon
1347;Rawon
1348;Nasi Goreng Jawa
1348;Nasi Goreng Jawa
1348;Mineral Water
1348;Mineral Water
1349;Bakmi Godog Keju
1349;Bakmi Goreng Jawa
1349;Fresh Orange Juice
1349;Nasi Goreng Jawa
1349;Teh Tubruk
1349;Teh Tubruk
1349;Mineral Water
1350;Nasi Goreng Jawa
1350;Mineral Water
1351;Extra Kerupuk Putih
1351;Nasi Putih
1351;Teh Tubruk
1351;Teh Tubruk
1352;Bakmi Goreng Jawa
1353;Bakmi Godog Keju
1353;Hot/Ice Lemon Tea
1353;Teh Tubruk
1353;Teh Tubruk
1354;Hot/Ice Lemon Tea
1354;Mineral Water
1354;Pisang Goreng
1355;Teh Tubruk
1355;Teh Tubruk
1356;Pisang Goreng
1356;Teh Tubruk
1356;Teh Tubruk
1356;Teh Tubruk
1357;Fresh Orange Juice
1357;Nasi Goreng Jawa
1357;Nasi Goreng Jawa
1357;Nasi Goreng Jawa
1357;Teh Tubruk
1357;Mineral Water
1357;Mineral Water
1357;Mineral Water
1358;Fresh Orange Juice
1359;Americano
1359;Cappuccino
1359;Nasi Putih
1360;Cappuccino
1360;Teh Tubruk
1360;Teh Tubruk
1361;Latte
1361;Macchiato
1361;Teh Tubruk
1362;Nasi Goreng Jawa
1362;Teh Tubruk
1362;Mineral Water
1363;Bakmi Godog Keju
1363;Teh Tubruk
1363;Teh Tubruk
1364;Latte
1365;Cappuccino
1365;Fresh Orange Juice
1365;Fresh Orange Juice
1366;Bakmi Goreng Jawa
1366;Spaghetti Bolognese
1366;Teh Tarik
1366;Fresh Orange Juice
1367;Pisang Goreng
1367;Pisang Goreng
1368;Soto Ayam
1368;Teh Tubruk
1369;Bakmi Godog Keju
1369;Bakmi Godog Keju
1369;Mineral Water
1369;Teh Tubruk
1369;Teh Tubruk
1369;Teh Tubruk
1370;French Fries
1370;Fresh Orange Juice
1370;Fresh Orange Juice
1370;Fresh Orange Juice
1370;Latte
1370;Latte
1370;Pisang Goreng
1370;Pisang Goreng
1370;Pisang Goreng
1370;Pisang Goreng
1370;Pisang Goreng
1370;Rawon
1370;Roti Bakar
1370;Roti Bakar
1370;Teh Tubruk
1370;Teh Tubruk
1370;Teh Tubruk
1370;Teh Tubruk
1370;Teh Tubruk
1370;Teh Tubruk
1370;Teh Tubruk
1370;Teh Tubruk
1371;Nasi Putih
1371;Pisang Goreng
1372;Bakmi Goreng Jawa
1372;French Fries
1372;Teh Tubruk
1373;French Fries
1373;Latte
1373;Macchiato
1373;Teh Tubruk
1373;Teh Tubruk
1374;Pisang Goreng
1374;Rawon
1375;Extra Kerupuk Putih
1375;Pisang Goreng
1375;Roti Bakar
1376;Mineral Water
1376;Mineral Water
1376;Nasi Putih
1376;Roti Bakar
1376;Roti Bakar
1376;Soto Ayam
1376;Teh Tubruk
1377;Extra Kerupuk Putih
1378;Kopi Tubruk
1378;Pisang Goreng
1379;Extra Kerupuk Putih
1380;Latte
1380;Nasi Goreng Jawa
1380;Mineral Water
1381;Cappuccino
1381;Pisang Goreng
1381;Teh Tubruk
1382;Fresh Orange Juice
1382;Macchiato
1382;Nasi Goreng Jawa
1382;Pisang Goreng
1382;Rawon
1382;Roti Bakar
1382;Mineral Water
1383;Americano
1383;Americano
1383;Americano
1383;Americano
1383;Extra Kerupuk Putih
1383;Extra Kerupuk Putih
1383;Kopi Tubruk
1383;Nasi Goreng Jawa
1383;Nasi Putih
1383;Pisang Goreng
1383;Pisang Goreng
1383;Pisang Goreng
1383;Rawon
1383;Roti Bakar
1383;Teh Tubruk
1383;Teh Tubruk
1383;Teh Tubruk
1383;Teh Tubruk
1383;Mineral Water
1384;Latte
1385;Rawon
1386;Pisang Goreng
1387;Americano
1388;Hot/Ice Lemon Tea
1388;Latte
1388;Mineral Water
1388;Mineral Water
1388;Nasi Putih
1388;Nasi Putih
1388;Rawon
1388;Soto Ayam
1389;Bakmi Godog Keju
1389;Nasi Putih
1389;Teh Tubruk
1389;Teh Tubruk
1389;Teh Tubruk
1390;Americano
1390;Mineral Water
1391;Fresh Orange Juice
1391;Nasi Goreng Jawa
1391;Mineral Water
1392;Latte
1392;Mineral Water
1392;Mineral Water
1392;Nasi Goreng Jawa
1392;Pisang Goreng
1392;Soto Ayam
1392;Teh Tubruk
1392;Teh Tubruk
1392;Mineral Water
1393;Bakmi Godog Keju
1393;Mineral Water
1393;Mineral Water
1393;Pisang Goreng
1393;Soto Ayam
1393;Teh Tubruk
1394;Nasi Goreng Jawa
1394;Mineral Water
1395;Extra Kerupuk Putih
1395;French Fries
1395;Fresh Orange Juice
1395;Fresh Orange Juice
1395;Fresh Orange Juice
1395;Kopi Tubruk
1395;Soto Ayam
1395;Soto Ayam
1395;Spaghetti Bolognese
1395;Fresh Orange Juice
1396;Bakmi Goreng Jawa
1396;Pisang Goreng
1396;Soto Ayam
1396;Teh Tubruk
1396;Teh Tubruk
1396;Teh Tubruk
1397;Bakmi Godog Keju
1397;Bakmi Goreng Jawa
1397;Bakmi Goreng Jawa
1397;Extra Kerupuk Putih
1397;Latte
1397;Macchiato
1397;Mineral Water
1397;Mineral Water
1397;Nasi Goreng Jawa
1397;Soto Ayam
1397;Teh Tubruk
1397;Teh Tubruk
1397;Teh Tubruk
1397;Mineral Water
1398;Bakmi Goreng Jawa
1398;Fresh Orange Juice
1398;Kopi Tubruk
1398;Spaghetti Bolognese
1398;Teh Tarik
1398;Fresh Orange Juice
1399;Fresh Orange Juice
1400;Extra Kerupuk Putih
1400;Teh Tubruk
1401;Extra Kerupuk Putih
1401;Teh Tubruk
1402;Espresso
1403;Bakmi Godog Keju
1403;Kopi Tubruk
1403;Kopi Tubruk
1403;Rawon
1403;Roti Bakar
1403;Soto Ayam
1403;Teh Tubruk
1404;Bakmi Godog Keju
1404;Bakmi Goreng Jawa
1404;Pisang Goreng
1404;Rawon
1404;Rawon
1404;Soto Ayam
1404;Teh Tarik
1404;Teh Tarik
1404;Teh Tubruk
1405;Americano
1405;Bakmi Godog Keju
1405;Hot/Ice Lemon Tea
1405;Mineral Water
1405;Pisang Goreng
1405;Teh Tubruk
1406;Extra Kerupuk Putih
1406;Roti Bakar
1407;Soto Ayam
1408;Bakmi Godog Keju
1408;Mineral Water
1408;Nasi Putih
1408;Teh Tubruk
1409;Bakmi Goreng Jawa
1409;Bakmi Goreng Jawa
1409;Bakmi Goreng Jawa
1409;Nasi Putih
1409;Nasi Putih
1409;Teh Tubruk
1410;Mineral Water
1411;Kopi Tubruk
1412;Soto Ayam
1413;French Fries
1413;Kopi Tubruk
1413;Teh Tubruk
1414;Mineral Water
1414;Nasi Goreng Jawa
1414;Teh Tubruk
1414;Mineral Water
1415;Hot/Ice Lemon Tea
1415;Pisang Goreng
1416;Soto Ayam
1417;Cappuccino
1417;French Fries
1417;Latte
1417;Nasi Goreng Jawa
1417;Nasi Goreng Jawa
1417;Pisang Goreng
1417;Soto Ayam
1417;Teh Tubruk
1417;Teh Tubruk
1417;Mineral Water
1417;Mineral Water
1418;Fresh Orange Juice
1419;Nasi Goreng Jawa
1419;Nasi Putih
1419;Teh Tubruk
1419;Teh Tubruk
1419;Mineral Water
1420;Extra Kerupuk Putih
1420;Extra Kerupuk Putih
1420;Roti Bakar
1420;Roti Bakar
1421;Extra Kerupuk Putih
1421;Extra Kerupuk Putih
1422;Latte
1423;Cappuccino
1423;Mineral Water
1423;Pisang Goreng
1423;Rawon
1424;Latte
1425;Extra Kerupuk Putih
1425;Extra Kerupuk Putih
1425;Nasi Goreng Jawa
1425;Mineral Water
1426;Nasi Goreng Jawa
1426;Mineral Water
1427;Mineral Water
1427;Nasi Goreng Jawa
1427;Mineral Water
1428;Fresh Orange Juice
1429;Cappuccino
1429;Extra Kerupuk Putih
1429;Mineral Water
1429;Mineral Water
1429;Mineral Water
1429;Mineral Water
1429;Nasi Putih
1429;Pisang Goreng
1429;Roti Bakar
1429;Teh Tubruk
1429;Teh Tubruk
1430;Nasi Putih
1430;Rawon
1430;Teh Tubruk
1431;Soto Ayam
1431;Teh Tubruk
1434;Nasi Goreng Jawa
1434;Nasi Goreng Jawa
1434;Mineral Water
1434;Mineral Water
1435;Soto Ayam
1436;Bakmi Godog Keju
1436;Teh Tubruk
1436;Teh Tubruk
1437;Soto Ayam
1438;Bakmi Goreng Jawa
1438;Pisang Goreng
1438;Pisang Goreng
1439;Cappuccino
1439;Pisang Goreng
1439;Teh Tubruk
1440;Nasi Goreng Jawa
1440;Soto Ayam
1440;Teh Tarik
1440;Teh Tubruk
1440;Mineral Water
1441;Cappuccino
1441;Nasi Goreng Jawa
1441;Mineral Water
1442;Mineral Water
1442;Nasi Putih
1443;Bakmi Godog Keju
1443;Bakmi Godog Keju
1443;Bakmi Goreng Jawa
1443;Kopi Tubruk
1443;Macchiato 
1443;Macchiato 
1443;Nasi Goreng Jawa
1443;Teh Tubruk
1443;Teh Tubruk
1443;Teh Tubruk
1443;Mineral Water
1444;Bakmi Godog Keju
1444;Bakmi Goreng Jawa
1444;Extra Kerupuk Putih
1444;Extra Kerupuk Putih
1444;French Fries
1444;Hot/Ice Lemon Tea
1444;Latte
1444;Mineral Water
1444;Mineral Water
1444;Nasi Goreng Jawa
1444;Soto Ayam
1444;Teh Tubruk
1444;Teh Tubruk
1444;Mineral Water
1445;Macchiato 
1445;Mineral Water
1445;Nasi Putih
1445;Roti Bakar
1446;Bakmi Godog Keju
1446;Kopi Tubruk
1446;Teh Tubruk
1447;Kopi Tubruk
1447;Mineral Water
1447;Mineral Water
1447;Mineral Water
1448;Bakmi Goreng Jawa
1448;Roti Bakar
1448;Soto Ayam
1448;Teh Tubruk
1449;Nasi Goreng Jawa
1449;Mineral Water
1450;Bakmi Godog Keju
1450;Cappuccino
1450;Nasi Putih
1450;Rawon
1450;Soto Ayam
1450;Teh Tubruk
1450;Teh Tubruk
1450;Teh Tubruk
1450;Teh Tubruk
1451;French Fries
1451;Mineral Water
1452;Kopi Tubruk
1452;Pisang Goreng
1453;Kopi Tubruk
1453;Pisang Goreng
1453;Soto Ayam
1454;Spaghetti Bolognese
1454;Teh Tubruk
1454;Fresh Orange Juice
1455;Nasi Putih
1455;Pisang Goreng
1455;Soto Ayam
1456;Nasi Goreng Jawa
1456;Spaghetti Bolognese
1456;Mineral Water
1456;Fresh Orange Juice
1457;Fresh Orange Juice
1457;Fresh Orange Juice
1457;Nasi Goreng Jawa
1457;Nasi Putih
1457;Rawon
1457;Mineral Water
1458;Nasi Putih
1458;Rawon
1458;Soto Ayam
1458;Teh Tubruk
1458;Teh Tubruk
1459;Bakmi Godog Keju
1459;Nasi Goreng Jawa
1459;Nasi Putih
1459;Rawon
1459;Teh Tubruk
1459;Mineral Water
1460;Nasi Putih
1460;Teh Tubruk
1461;Soto Ayam
1462;Teh Tubruk
1463;Americano
1463;Mineral Water
1463;Nasi Goreng Jawa
1463;Nasi Putih
1463;Soto Ayam
1463;Teh Tubruk
1463;Mineral Water
1464;Bakmi Goreng Jawa
1465;Cappuccino
1465;Latte
1465;Roti Bakar
1466;Macchiato 
1466;Teh Tubruk
1466;Teh Tubruk
1467;Roti Bakar
1467;Teh Tubruk
1468;Bakmi Godog Keju
1468;Extra Kerupuk Putih
1468;Teh Tubruk
1468;Teh Tubruk
1469;Bakmi Goreng Jawa
1469;Teh Tubruk
1470;Teh Tubruk
1471;Teh Tubruk
1472;Teh Tubruk
1473;Latte
1473;Nasi Goreng Jawa
1473;Teh Tubruk
1473;Mineral Water
1474;Extra Kerupuk Putih
1474;Nasi Goreng Jawa
1474;Soto Ayam
1474;Soto Ayam
1474;Teh Tubruk
1474;Mineral Water
1475;Extra Kerupuk Putih
1476;Bakmi Godog Keju
1476;Fresh Orange Juice
1476;Soto Ayam
1476;Teh Tubruk
1477;Nasi Putih
1477;Soto Ayam
1477;Soto Ayam
1477;Teh Tubruk
1477;Teh Tubruk
1477;Teh Tubruk
1478;Bakmi Godog Keju
1478;Bakmi Goreng Jawa
1478;Teh Tubruk
1479;Cappuccino
1479;Roti Bakar
1480;Cappuccino
1481;Americano
1482;Soto Ayam
1483;French Fries
1483;French Fries
1483;French Fries
1483;Rawon
1484;Nasi Goreng Jawa
1484;Nasi Goreng Jawa
1484;Teh Tubruk
1484;Teh Tubruk
1484;Mineral Water
1484;Mineral Water
1485;Bakmi Godog Keju
1485;Bakmi Goreng Jawa
1485;Soto Ayam
1485;Soto Ayam
1485;Teh Tubruk
1486;Bakmi Goreng Jawa
1486;Mineral Water
1486;Nasi Putih
1486;Pisang Goreng
1486;Teh Tarik
1487;Soto Ayam
1487;Teh Tubruk
1488;Kopi Tubruk
1488;Teh Tarik
1489;Roti Bakar
1489;Teh Tarik
1490;Bakmi Godog Keju
1490;Bakmi Godog Keju
1490;Nasi Goreng Jawa
1490;Pisang Goreng
1490;Teh Tubruk
1490;Teh Tubruk
1490;Mineral Water
1491;Kopi Tubruk
1491;Nasi Putih
1492;Nasi Putih
1492;Pisang Goreng
1493;Latte
1493;Nasi Putih
1493;Pisang Goreng
1494;Soto Ayam
1495;Cappuccino
1495;Cappuccino
1495;Mineral Water
1495;Nasi Goreng Jawa
1495;Soto Ayam
1495;Mineral Water
1496;Macchiato
1497;Extra Kerupuk Putih
1497;Pisang Goreng
1497;Rawon
1497;Teh Tubruk
1497;Teh Tubruk
1498;Bakmi Godog Keju
1498;Kopi Tubruk
1498;Kopi Tubruk
1498;Teh Tubruk
1499;Nasi Goreng Jawa
1499;Mineral Water
1500;Mineral Water
1501;Americano
1501;Americano
1501;Nasi Goreng Jawa
1501;Mineral Water
1502;Mineral Water
1502;Nasi Goreng Jawa
1502;Pisang Goreng
1502;Rawon
1502;Soto Ayam
1502;Soto Ayam
1502;Soto Ayam
1502;Teh Tubruk
1502;Mineral Water
1503;Pisang Goreng
1503;Pisang Goreng
1503;Pisang Goreng
1503;Rawon
1504;Soto Ayam
1505;Macchiato
1505;Macchiato
1506;Mineral Water
1506;Mineral Water
1507;Latte
1507;Roti Bakar
1508;Hot/Ice Lemon Tea
1508;Mineral Water
1508;Mineral Water
1508;Mineral Water
1508;Nasi Goreng Jawa
1508;Nasi Putih
1508;Nasi Putih
1508;Soto Ayam
1508;Mineral Water
1509;Kopi Tubruk
1509;Kopi Tubruk
1510;Bakmi Godog Keju
1510;Bakmi Godog Keju
1510;Macchiato
1510;Mineral Water
1510;Nasi Putih
1510;Nasi Putih
1510;Rawon
1510;Soto Ayam
1510;Teh Tubruk
1510;Teh Tubruk
1510;Teh Tubruk
1510;Teh Tubruk
1511;Bakmi Goreng Jawa
1511;Bakmi Goreng Jawa
1511;French Fries
1511;Latte
1511;Mineral Water
1511;Nasi Putih
1511;Pisang Goreng
1511;Rawon
1511;Soto Ayam
1511;Soto Ayam
1511;Teh Tubruk
1511;Teh Tubruk
1512;Bakmi Godog Keju
1512;Hot/Ice Lemon Tea
1512;Mineral Water
1512;Mineral Water
1512;Mineral Water
1512;Nasi Goreng Jawa
1512;Pisang Goreng
1512;Roti Bakar
1512;Teh Tubruk
1512;Mineral Water
1513;Extra Kerupuk Putih
1514;Mineral Water
1514;Pisang Goreng
1514;Teh Tubruk
1515;Bakmi Godog Keju
1515;Teh Tubruk
1515;Teh Tubruk
1516;Fresh Orange Juice
1516;Macchiato
1517;Latte
1517;Soto Ayam
1518;Bakmi Godog Keju
1518;Extra Kerupuk Putih
1518;Extra Kerupuk Putih
1518;Nasi Putih
1518;Soto Ayam
1518;Teh Tubruk
1518;Teh Tubruk
1518;Teh Tubruk
1519;Bakmi Goreng Jawa
1519;Nasi Putih
1520;Bakmi Godog Keju
1520;Bakmi Godog Keju
1520;Bakmi Godog Keju
1520;Extra Kerupuk Putih
1520;Extra Kerupuk Putih
1520;Extra Kerupuk Putih
1520;Nasi Goreng Jawa
1520;Nasi Putih
1520;Nasi Putih
1520;Teh Tubruk
1520;Teh Tubruk
1520;Teh Tubruk
1520;Teh Tubruk
1520;Teh Tubruk
1520;Teh Tubruk
1520;Mineral Water
1521;Americano
1522;Nasi Putih
1522;Rawon
1523;Rawon
1524;Roti Bakar
1524;Teh Tubruk
1525;Soto Ayam
1526;Macchiato 
1527;Mineral Water
1527;Nasi Putih
1527;Rawon
1528;Cappuccino
1529;Macchiato 
1529;Mineral Water
1529;Rawon
1529;Soto Ayam
1530;Americano
1530;Rawon
1531;Cappuccino
1532;Extra Kerupuk Putih
1532;Kopi Tubruk
1532;Nasi Goreng Jawa
1532;Mineral Water
1533;Kopi Tubruk
1533;Mineral Water
1533;Nasi Goreng Jawa
1533;Mineral Water
1534;Mineral Water
1534;Teh Tubruk
1537;Teh Tubruk
1538;Americano
1538;Americano
1538;Pisang Goreng
1539;Bakmi Godog Keju
1539;Bakmi Godog Keju
1539;Teh Tubruk
1539;Teh Tubruk
1539;Teh Tubruk
1539;Teh Tubruk
1540;Hot/Ice Lemon Tea
1540;Teh Tarik
1541;Americano
1541;Bakmi Godog Keju
1541;Bakmi Godog Keju
1541;Macchiato 
1541;Mineral Water
1541;Nasi Goreng Jawa
1541;Nasi Goreng Jawa
1541;Nasi Goreng Jawa
1541;Nasi Goreng Jawa
1541;Roti Bakar
1541;Soto Ayam
1541;Teh Tubruk
1541;Teh Tubruk
1541;Teh Tubruk
1541;Teh Tubruk
1541;Teh Tubruk
1541;Teh Tubruk
1541;Mineral Water
1541;Mineral Water
1541;Mineral Water
1541;Mineral Water
1542;Nasi Goreng Jawa
1542;Teh Tarik
1542;Teh Tarik
1542;Mineral Water
1543;Double Espresso
1546;Americano
1547;Teh Tubruk
1547;Teh Tubruk
1549;Bakmi Goreng Jawa
1549;Bakmi Goreng Jawa
1549;Fresh Orange Juice
1549;Hot/Ice Lemon Tea
1549;Mineral Water
1549;Mineral Water
1549;Mineral Water
1549;Mineral Water
1549;Mineral Water
1549;Nasi Goreng Jawa
1549;Pisang Goreng
1549;Pisang Goreng
1549;Rawon
1549;Soto Ayam
1549;Soto Ayam
1549;Soto Ayam
1549;Teh Tubruk
1549;Teh Tubruk
1549;Mineral Water
1550;Pisang Goreng
1550;Pisang Goreng
1550;Pisang Goreng
1551;Bakmi Goreng Jawa
1551;Bakmi Goreng Jawa
1551;Cappuccino
1551;Kopi Tubruk
